Feature_Vector,Image,Label
"[169.6260684615761, 167.62181908887825, 83.98224474369307, 47.20711690930171, 178.12911036754411, 157.10958233614897, nan, nan, 0.0015347271141968326, 0.00022405374154080857, 0.0014201644548068031, 0.0003704736817740968]",Bridge_Pose_127.jpg,correct
"[62.096472007465756, 67.34016740163128, 106.49359716576296, 171.63569661447522, 153.53101262006487, 159.99867855781716, 175.60511722875455, 172.62906429522056, 0.00018418943042036338, 0.000132438131953806, 0.0006334303465363178, 0.00017950370218727536]",Bridge_Pose_128.jpg,incorrect
"[170.17650231063777, 163.77932631772842, nan, nan, 176.8259551046184, 147.69307966032432, nan, nan, 0.00252432411662913, 0.00047003991635701924, 0.00305647915812213, 0.00047003991635701924]",Bridge_Pose_130.jpg,incorrect
"[137.07268162728408, 169.84195157816794, 152.65076008144067, 139.99758493587606, 123.33373804430005, 145.45276461910666, 144.5682904290366, 83.94925115241804, 0.0017668437671453847, 0.0003578792132570095, 0.00168280665614653, 0.0011689869023681196]",Bridge_Pose_131.jpg,correct
"[130.8218500205864, 171.3511835975443, 126.51293555643839, 134.45009147739262, 143.96567706718034, 172.83575057158467, 69.66917360772024, 64.50012212429415, 0.0015031073856355548, 0.0012395782339625335, 0.00246817562569227, 0.0013519092937121278]",Bridge_Pose_132.jpg,correct
"[168.7833554781271, 170.64375021493612, 70.00033487080407, 73.66660470692575, 136.2861484773514, 146.49894791881252, 129.9501148811677, 137.760137527126, 0.0009653606751913331, 0.0007659204762310302, 0.0010078898487469504, 0.0010465758134627116]",Bridge_Pose_133.jpg,correct
"[169.07430495832506, 153.55478277391208, 64.74531530406429, 101.50756955825463, 157.75451355995924, 172.90724167621465, nan, nan, 0.0012746263409484382, 7.596974025509586e-05, 0.0015587210409869288, 0.00016835874224121504]",Bridge_Pose_134.jpg,correct
"[173.70880990428049, 178.44786542540015, 166.59758635109662, 172.06772941671434, 178.10902058849865, 164.931525933666, 140.3859826314576, 144.41061804053572, 0.001008571825598149, 0.0009139663744471298, 0.0011609056529887113, 0.001644679415369351]",Bridge_Pose_135.jpg,correct
"[179.7398486053245, 172.0989035816409, 58.818006893411614, 68.07777733554327, 161.01824271607182, 176.8944418948956, 128.30893815551067, 140.78476451832339, 0.0010626263338357682, 0.0009475930654068049, 0.0011153426493977843, 0.0009976122099443745]",Bridge_Pose_136.jpg,correct
"[130.21204799831233, 90.59758579309617, 168.845417716545, 173.09800549493028, 31.94710193422847, 86.67482201039003, 158.57084933058889, 130.61147957611047, 0.0007111089355034329, 0.00026951423125648195, 0.0009186025472952965, 0.0011211738563667757]",Bridge_Pose_137.jpg,incorrect
"[157.94444548360573, 179.82574645320858, 62.46158865605421, 65.21975794903128, 168.827448892643, 172.90829335370177, 121.20181253517421, 131.08678921949013, 0.0014494540839452082, 0.0012215785952697494, 0.0015286659545826922, 0.001333038419708175]",Bridge_Pose_138.jpg,correct
"[72.35673269738102, 135.03974135478293, 137.24620447887023, 142.0336158669975, 154.59196266182303, 164.09851446352303, 145.40992691821674, 61.26765158582932, 0.0012474712373682557, 0.0009434418489550663, 0.0015583175401785642, 0.0016847031299120792]",Bridge_Pose_139.jpg,correct
"[174.88349411842398, 171.84353625936947, 54.58606323048245, 62.25203598105736, 162.03280973558407, 176.34758765509554, 134.19353134182572, 123.35596273349883, 0.0007476066883156376, 0.000601531411064925, 0.0007704044442054319, 0.0006499778890561568]",Bridge_Pose_14.jpg,correct
"[148.02386934099985, 118.8014877884755, 89.48835838528345, 45.61671667762517, 22.433128561065597, 160.0855352165639, nan, nan, 0.0013073322425699652, 9.828863405105929e-05, 0.0010649431805132292, 0.0001390140052609696]",Bridge_Pose_140.jpg,correct
"[63.57592321779525, 116.97557568025822, 67.32011563653117, 120.27593357234173, 167.5430914295313, 163.95164152966632, 123.65370456008485, 40.24677369367398, 0.000729498832869062, 0.0007535997959470012, 0.0013677819645195064, 0.0011063308712974558]",Bridge_Pose_141.jpg,correct
"[172.59377103993535, 170.80402035943396, 179.78795042572654, 177.88230912857435, 102.79717356716903, 173.68481137442546, 178.3538916060491, 177.91010473765195, 0.0003613064824070378, 0.0007755186006962929, 0.001002021937105609, 0.0015705723301278054]",Bridge_Pose_143.jpg,correct
"[177.88082281458728, 177.21825071633424, 50.74287218273688, 49.37787309354902, 151.8758040527206, 160.8203226794572, 140.5550527607798, 157.65358073226432, 0.0018683350826216934, 0.0015153413778531467, 0.0019987499739792538, 0.0014452497103135283]",Bridge_Pose_144.jpg,correct
"[176.31575371749457, 166.16749764989808, 63.8998380098426, 75.56471614267757, 169.7993673509071, 159.93583677205368, 144.08797276303125, 127.83905114098806, 0.0016946586613610496, 0.001461855529587085, 0.0016696125871998838, 0.001793136184101526]",Bridge_Pose_145.jpg,correct
"[179.0647107148831, 22.486697770740143, 179.83014425584605, 167.4104287347262, 137.6227534121948, 76.9273101841803, 154.38840530067566, 150.31240121496938, 0.0008845542025078668, 0.0009499512597264499, 0.000994682919767191, 0.0017850665996418848]",Bridge_Pose_147.jpg,incorrect
"[173.42212808080407, 164.38252761675878, 44.187641359788984, 49.5391780634397, 171.5376486079299, 163.24840223489014, 100.36839522626246, 89.30014370805137, 0.001037942410121742, 0.0009042428679095198, 0.0011469309469538524, 0.0008849987195869032]",Bridge_Pose_149.jpg,correct
"[177.77480292490844, 135.70599524968137, 153.3578431759256, 158.14534868799097, 3.6552222298481443, 53.47628127730112, 91.02968930770795, 45.51379843328545, 0.0009514827231126312, 0.0005158437565317439, 0.0004572500294684919, 0.0008075049724431964]",Bridge_Pose_15.jpg,incorrect
"[83.18118790434178, 162.37359434214167, 88.23803411489179, 113.37538779966835, 100.81132262073558, 96.25970033692933, 130.04988677407368, 43.907773485237996, 0.0007563141480745328, 0.0008358038563040914, 0.0011789860647800823, 0.001259799334351573]",Bridge_Pose_150.jpg,correct
"[170.76378960418052, 167.45075324304028, 68.68258245127322, 67.08668252144295, 171.23145771496132, 157.50856833387908, 141.54182263964083, 124.7347354567814, 0.0008070676868590604, 0.0007250158296038628, 0.0008571762532394544, 0.0008455446783837563]",Bridge_Pose_151.jpg,correct
"[93.77308264591744, 106.20390769925336, 69.8579485195542, 64.98216206076738, 163.97266845847776, 177.91822852698823, nan, nan, 0.001053777780406813, 0.0001824095949472771, 0.0015103083113580983, 0.00040859988022474275]",Bridge_Pose_153.jpg,correct
"[162.5129871970699, 170.0607569937926, 86.71536517255258, 71.10322677815643, 82.24715270264554, 150.06007446043796, 136.8261404770499, 143.50702614485243, 0.0008867763224929049, 0.0006494662787091174, 0.0008972664518092725, 0.0006783850929222376]",Bridge_Pose_155.jpg,correct
"[168.6262031351104, 162.9880148515701, 76.25482702184404, 70.99353960596046, 147.19457409131215, 148.78547424573355, 127.57937930809129, 162.5629434647886, 0.0012627935202809385, 0.0011428759063906234, 0.0015950951238745822, 0.001574531259635579]",Bridge_Pose_157.jpg,correct
"[163.00356264832163, 120.7427903764611, 42.49827964961536, 114.19261858466851, 92.42947790032233, 173.8802845915528, 50.585641491515645, nan, 0.0013643766953695907, 0.0001401092431065376, 0.0012598142152057054, 0.0003689921158260862]",Bridge_Pose_158.jpg,correct
"[60.0633179714653, 171.2332721864441, 74.41619322354553, 66.4745532483177, 162.34528219713715, 179.28060522063163, 149.7743632720854, 156.3666804110762, 0.0008750773156126366, 0.0009014698825714932, 0.0017580280199857702, 0.0011188948323862808]",Bridge_Pose_161.jpg,correct
"[175.96700787204983, 120.5112643056181, 62.43579170219033, 112.58029369404576, 152.62680350859037, 142.26635242411618, 116.37225701169167, 90.56475208008686, 0.0010761476252980316, 0.0006692132209923339, 0.0006179575873774407, 0.0005981536292249439]",Bridge_Pose_163.jpg,correct
"[176.46630265936244, 176.26345841200074, 56.64799657987494, 103.7936282587756, 153.8082327298245, 167.26581736371315, 150.56616425395623, 158.12899149256708, 0.0016950323688599634, 0.0013626607559042983, 0.0015806559806744878, 0.0012544255122022663]",Bridge_Pose_165.jpg,correct
"[57.58170407774544, 104.81945691215408, 167.2474873315958, 91.33785073197504, 143.76905252162575, 172.56667682698736, 162.9757201304726, 143.49186451292735, 0.00046760290183782616, 0.0002550553799303032, 0.000997779915890475, 0.0006617487544593323]",Bridge_Pose_166.jpg,correct
"[160.87740000111427, 150.71409923656185, 61.35195856157733, 122.08402123538167, 171.78012485727672, 157.98336658206009, nan, nan, 0.0017528838008214157, 0.0002089052445158492, 0.0021478861737539343, 0.0004774045674161417]",Bridge_Pose_168.jpg,correct
"[50.341237805646486, 104.47418818827033, 96.87643637859733, 70.94803259256119, 122.6326355347625, 131.85765025222702, nan, nan, 0.0007226572408267233, 2.436712977870858e-05, 0.002032024487982181, 0.00032528654038855513]",Bridge_Pose_169.jpg,incorrect
"[140.14184479128963, 57.518319023884814, 56.968324965630266, nan, 152.84388571286559, 81.7601334842335, nan, nan, 0.000340716575327058, 0.0001600605191626632, 0.0018161180237243457, 0.0006373457232974279]",Bridge_Pose_170.jpg,correct
"[158.07975899665547, 61.278714130625794, 126.12235159037222, 154.57714371749307, 26.78808447758351, 35.96290870744593, 86.93600674932459, 63.21803684944911, 0.0013270594170272953, 0.0012152352462840976, 0.002101966150151964, 0.001280954212011653]",Bridge_Pose_171.jpg,correct
"[175.04878734600234, 140.39898847359115, 82.81389350269819, 50.87282511533869, 173.64733075364953, 166.21367362111377, 146.9404893696753, 35.388233712545805, 0.0018535884701365018, 0.0011895978316908175, 0.0021118278114435644, 0.001850225809908817]",Bridge_Pose_174.jpg,correct
"[17.086903611908173, 167.58664106671728, 117.78108703165856, 115.01949020711061, 143.89319812553208, 146.68359154957506, 143.11817178070743, nan, 0.00010991262842874525, 0.00014402193645500784, 0.0018512288447880088, 0.000360590808029904]",Bridge_Pose_175.jpg,incorrect
"[132.45139700851777, 154.50829549787204, 129.7023155558464, 106.9901825084842, 147.05575554463752, 130.74574457553055, 61.108044278161124, 118.83126973743785, 0.0018857079500268364, 0.0005640187801780161, 0.00200364792615849, 0.0007755062018361888]",Bridge_Pose_176.jpg,correct
"[175.21404143233087, 40.90094696996015, 136.1316190854347, 170.20419295477387, 163.70459904880283, 146.857099892593, 56.61292186463606, 116.2896752371964, 0.0021883675329842497, 0.0015989837759530978, 0.002790718614120701, 0.0017514019709108774]",Bridge_Pose_178.jpg,correct
"[173.80718853931714, 166.91407222500013, 57.10051003030612, 49.76390006280025, 174.80288484236806, 151.32724803912524, 132.45701734586558, 137.7878673972631, 0.0014342244118767799, 0.0012031295187485257, 0.0014157706663088636, 0.0011873895952782705]",Bridge_Pose_179.jpg,correct
"[166.72613586786497, 132.63628294332133, 133.16384990623044, 156.53820880875915, 128.72920830657762, 103.17594733010209, 141.68790131462433, 166.007357099436, 0.001527418955712711, 0.0008534483713025867, 0.0022032355431856887, 0.0017950899834280815]",Bridge_Pose_18.jpg,correct
"[154.0531473227009, 112.83815878630867, 68.28541280123352, 73.50808908998185, 179.31650927672584, 172.53786360242012, 171.48138428610233, 139.20857536365793, 0.0008635756394479085, 0.0007187010958189312, 0.0007373401395578258, 0.0008372458515488967]",Bridge_Pose_181.jpg,correct
"[161.59915540451573, 149.61646459189518, 70.0804406142815, 34.80882500693551, 170.08326308899586, 169.4600500051188, nan, nan, 0.0016068950270365352, 0.0001909214677376502, 0.0017931225001504066, 0.0004886375716628519]",Bridge_Pose_19.jpg,correct
"[25.855518929892277, 18.55610529749681, 174.76401339385933, 93.86047474865731, 164.7413246011007, 179.41433448070572, 174.99458505582962, 165.53541557176936, 0.00015501433652953962, 0.0006253715200937971, 0.0007343590545758581, 0.00128215784111882]",Bridge_Pose_2.jpg,correct
"[89.8021755427726, 169.6928095125826, 133.5160562801314, 30.575540589369, 116.89460187736965, 39.82534166340643, 22.41417342472605, 155.95763961144593, 0.000723525420933388, 7.793650133809199e-05, 0.000650826471693289, 0.00013715397560455457]",Bridge_Pose_20.jpg,incorrect
"[50.4066465311193, 103.03463070580844, 96.3871821635802, 75.09248394370447, 119.25248237561173, 132.869041345984, nan, nan, 0.000739391811755533, 6.177421686813011e-05, 0.002053972737094566, 0.0003486122197372086]",Bridge_Pose_22.jpg,incorrect
"[124.92706423314027, 159.72135674429427, 66.54832433236517, 70.57878204172442, 124.63385833804149, 160.35734240824644, 137.28236985580898, nan, 0.0013226568825327263, 0.00019920977814538843, 0.001517312355764992, 0.0003483499709050827]",Bridge_Pose_24.jpg,correct
"[134.63967225823524, 158.58892487938846, 42.196459152837996, 50.99073996842252, 173.54100463649365, 171.79929716797778, 127.75883630413593, 158.21734922920112, 0.0019008657962590358, 0.0005116821494725916, 0.002086856080453305, 0.0008855686729817509]",Bridge_Pose_26.jpg,correct
"[155.309352375503, 14.507382442265717, 126.91559084670769, 123.9059929696835, 174.19940641577423, 155.91495482640545, 56.75905695587505, 57.50432244539209, 0.002077464106580734, 0.0016075772963783648, 0.0027663208115119063, 0.0016923466475610013]",Bridge_Pose_27.jpg,correct
"[116.58268538244236, 115.77764249536617, 78.22738947655813, 159.862294504976, 177.21342585191917, 171.24528257995806, 158.57942048128703, 127.24979510804447, 0.001075213529909377, 0.001223625153822554, 0.001381951866105851, 0.0013315546854682572]",Bridge_Pose_28.jpg,correct
"[170.01180265077554, 148.6949799967238, 101.31236064279804, 122.83788099631238, 54.86304083401171, 23.888624204719495, 129.27460673664086, 40.27773546047961, 0.001289006887854038, 0.0006620753220765333, 0.0010022958345598046, 0.0012396608872601452]",Bridge_Pose_29.jpg,correct
"[159.45451439889126, 170.23871063627982, 43.89987412950576, 49.329725324704704, 173.5412251349506, 136.40312257258404, 141.27265822732207, 126.57542092346165, 0.0010282291282840525, 0.0007604196143394025, 0.0009229111483549539, 0.0006373077782134123]",Bridge_Pose_30.jpg,correct
"[140.10402792587985, 162.60945486492002, 128.256223771991, 138.2806171590939, 36.874851945766686, 56.24235948370345, 153.19760478641743, 92.41571562858597, 0.0010870496454023163, 0.00032041654003532567, 0.0008005261258333743, 0.0011881988123922148]",Bridge_Pose_31.jpg,correct
"[136.5399127853612, 174.96062664353195, 107.82087970964318, 142.17538457711396, 101.3539937515891, 156.58031390535248, nan, nan, 0.0021718218759838944, 0.00011669044589702638, 0.0019134311409372564, 0.0005399821933039739]",Bridge_Pose_32.jpg,correct
"[169.55147182939996, 163.56289745859718, 66.04954928462679, 68.10742092527201, 171.6010861482239, 155.58629665876893, 156.67275228982083, 149.74896689542234, 0.0008958283369608923, 0.0007694019161488661, 0.0007354072645347195, 0.0008644029918468474]",Bridge_Pose_34.jpg,correct
"[156.4842387324983, 178.27189273014773, 49.042711385098514, 45.36027559089739, 161.8217722399733, 173.49992069482957, 120.11406929125427, 107.80113343275394, 0.0014121452224597675, 0.0012130025142698773, 0.0014882805016774095, 0.0011107639092407706]",Bridge_Pose_35.jpg,correct
"[177.26791547717596, 175.41170981898688, 71.13732143500542, 73.03158903808155, 136.96066403249634, 174.97992302872223, 132.31345011786436, 138.29469485413495, 0.0009701558654062421, 0.000837582602215497, 0.0011025020947362273, 0.001109122757717037]",Bridge_Pose_4.jpg,correct
"[112.14931082653682, 110.70287765156851, 68.59554696055073, 161.83312077493085, 175.31258078100265, 179.0628271138507, 149.87544656101423, 136.35695650546634, 0.001002818312852211, 0.001262745872947699, 0.0013132025835728561, 0.0012502318130703605]",Bridge_Pose_40.jpg,correct
"[164.7152899279349, 173.40666084881397, 176.232129755829, 64.94453592386455, 112.50026338655891, 133.79311603842112, 152.9928137521291, 164.49777536061526, 0.0011400793039775712, 0.000311152718748037, 0.001089303423736691, 0.0008371498917779352]",Bridge_Pose_42.jpg,correct
"[172.25608825880536, 142.8579452463674, 67.9101848706666, 63.490884755524945, 175.74561697863894, 55.96493655547721, 135.94404812226125, 148.33784656661493, 0.0014387074336215206, 0.000885803339878621, 0.0012160023282987897, 0.001046097920283239]",Bridge_Pose_43.jpg,correct
"[175.48516804190413, 174.47433542483472, 53.386860393754965, 57.330380962084405, 145.9462991035852, 158.4305271392555, 119.18689437455158, 127.20152520914088, 0.0012480217975634044, 0.0011424709295236406, 0.001325091458999039, 0.0011185282112235156]",Bridge_Pose_44.jpg,correct
"[173.12993156353605, 169.41825621496116, 40.694722897813456, 41.46132630852458, 166.07152688993378, 154.2790082660432, 124.56856364145422, 132.61275052214677, 0.0011182804954099374, 0.001123240129778191, 0.0010884963402142066, 0.0007837775668497172]",Bridge_Pose_45.jpg,correct
"[176.77933000347144, 172.1526849662661, 49.484456121763095, 56.215537740336295, 161.36993057130428, 178.19356658684924, 147.816944417056, 140.91549097015795, 0.0011648258154938656, 0.0009052444593928281, 0.000994561971174859, 0.0008936938186349934]",Bridge_Pose_46.jpg,correct
"[157.49151321254564, 132.6181139540677, 81.1895831694005, 69.70895395807821, 160.10669453969317, 151.73419046413318, 134.78946033209806, 110.699347507514, 0.0010595649185508665, 0.0005418326616154118, 0.0012753494873218702, 0.0009352435680005007]",Bridge_Pose_47.jpg,correct
"[165.79007189801447, 160.35794706514721, 71.96718711966183, 67.10403105969631, 157.71842535278125, 178.61899644842734, 152.15050112156524, 141.4146534699929, 0.0009262967270976895, 0.0006740254817959658, 0.0009440310275807301, 0.0009132886226116806]",Bridge_Pose_48.jpg,correct
"[99.20439267717695, 10.301365672277663, 88.18052594263942, 20.051104387241036, 149.5193454015288, 139.1430572756975, 106.34714573295976, 168.8834111795495, 0.000361197961191285, 0.00046291246405132656, 0.000502263778324044, 0.0006302004056072416]",Bridge_Pose_49.jpg,correct
"[96.08615437287325, 179.44574918241565, 159.582447449511, 50.97527424693571, 113.15776388081953, 79.12664539257779, 169.77562515039287, 160.83755623963054, 0.000778097857439521, 0.0006020836155063522, 0.0016463340140529283, 0.0011956511854238942]",Bridge_Pose_5.jpg,correct
"[178.4279974201068, 176.48946716143848, 53.19195885061184, 61.470908564123164, 178.55964778163292, 147.21818606635784, 137.29371459678862, 114.10897591289346, 0.0013386600050628833, 0.0010217810004808682, 0.0009824091782357086, 0.0009947447783259739]",Bridge_Pose_50.jpg,correct
"[171.92635693862448, 174.7284136673752, 58.17349664825128, 66.06585893205047, 139.76735000173292, 165.06665800580822, 135.78287690765012, 179.39289968117012, 0.0015148400711638642, 0.0012702842565831696, 0.0014612072707632083, 0.0013600088415716416]",Bridge_Pose_51.jpg,correct
"[175.92157428408302, 176.9031217005332, 62.84424932742321, 74.3933136349621, 149.36611120520263, 161.47802401766975, 141.83710826695025, 137.62428245785586, 0.0015008345310448424, 0.0010987494383058061, 0.0014607580772418535, 0.0013723777823002872]",Bridge_Pose_52.jpg,correct
"[175.884272382708, 174.14855761234617, 73.17256658721492, 72.8028163239109, 154.60446640319873, 170.06209861141716, 142.9769080127774, 133.17945104382804, 0.0015407951284346982, 0.0012267547247603084, 0.001436840294131493, 0.0013894176793899982]",Bridge_Pose_54.jpg,correct
"[117.60628080343903, 166.59742909513884, 83.82950198462865, 156.96480119513853, 114.89040451998336, 124.54730676755743, nan, nan, 0.00148219559979052, 0.00027442366607496156, 0.0024333376766568693, 0.0007856112046346181]",Bridge_Pose_56.jpg,correct
"[117.19721731407698, 164.34782966770942, 11.67149304595354, 24.53073605992777, 173.6632345295877, 27.10732918035058, 179.58957662577117, 161.74069598017795, 0.00027691539190343714, 0.0002561468311271736, 0.0006526212708717425, 0.00012533890873531908]",Bridge_Pose_58.jpg,incorrect
"[176.59637036957744, 164.84303216851612, 41.31296067466384, 38.037388696666106, 169.41107368999272, 147.96923018017856, 136.6124629996171, 124.52845045987634, 0.0009973765407502264, 0.0008676282746624951, 0.0008847576766341737, 0.0006217542710436562]",Bridge_Pose_6.jpg,correct
"[169.52498634719714, 178.43150581271817, 67.99330627919083, 75.34907291369893, 160.81060804477437, 175.80836403014, 135.99792415335313, 131.51809410787826, 0.0010476263828861233, 0.0008455474042600456, 0.0010256349583947656, 0.000964561452115373]",Bridge_Pose_60.jpg,correct
"[167.92779932666917, 172.30470217712698, 92.25504710727252, 100.78641341200623, 145.83408226200444, 162.6840474792855, 138.804154831957, 118.10754675490564, 0.0017409370012913072, 0.000771181450796612, 0.0013748006978244883, 0.001479003296209841]",Bridge_Pose_61.jpg,correct
"[169.42225275572017, 179.44029105836327, 161.0325687860112, 179.80645887697784, 7.012569345160004, 80.37297160854862, 168.88368520383696, 170.05442708931517, 0.0005190294665808071, 0.0004718287803727119, 0.0005536643826629981, 0.0008873834391430407]",Bridge_Pose_63.jpg,incorrect
"[140.9272055385881, 179.25462974268865, 126.4596028066755, 124.30743440466573, 138.20323328610854, 166.13377716646673, 80.1699242951872, 53.66854147962894, 0.001543881396745773, 0.0012851548439120248, 0.002280816000611158, 0.0014345178899771425]",Bridge_Pose_64.jpg,correct
"[163.92296225888265, 161.55425379406643, 75.09009448327706, 148.38099960735008, 167.3890597113124, 153.70180704300236, 147.5733074436361, 68.65752232211626, 0.0018290402344871234, 0.0011951976056432164, 0.0015970103825263659, 0.0014377949864943095]",Bridge_Pose_68.jpg,correct
"[174.60335385858667, 179.55285697744137, 63.19454172508097, 177.0192221263851, 144.70162065485485, 164.86378006375716, 143.99776159246045, 151.02912471778572, 0.0014243029962671108, 0.0010841090736333516, 0.0014365164136788948, 0.001293925056452011]",Bridge_Pose_72.jpg,correct
