Feature_Vector,Image,Label
"[165.6459858256927, 111.82831607104573, 172.93486274365242, 175.90526828011156, 98.52762957267672, 135.91258933590936, 93.76326845538182, 139.9277400206922, 0.0013766503205811648, 0.0008110880724777589, 0.0012113059082102604, 0.001746439560592193]",Seated_Pose_124.jpg,incorrect
"[137.3852932950603, 166.74405753425455, 150.0188858710111, 143.73676198128103, 94.8770323364784, 96.99437492323777, 118.71419529156562, 154.52820647533454, 0.0006057486320556286, 0.0004405444445170145, 0.0001646623222926252, 0.0007814793781307794]",Seated_Pose_125.jpg,correct
"[146.82662200624148, 68.40535406037444, 123.25353419391583, 142.7066813912436, 94.9614850392953, 83.00039854725242, 91.22884565839391, 122.58028150443445, 0.0006994332273070467, 0.0005981585391378823, 0.0008990422977368295, 0.0006461496193364626]",Seated_Pose_127.jpg,correct
"[121.09330502396453, 122.18644879075977, 17.476969742928762, 22.686260674937426, 129.67969138612764, 162.79195993129446, 168.58947371278578, 165.9062254250495, 0.0006910212631312648, 0.00031313690197885824, 0.0006743132656137626, 0.00026184561746576333]",Seated_Pose_128.jpg,correct
"[121.66496896745753, 120.83412152597082, 35.66634177406986, 179.6571780528557, 152.12844167497028, 102.93759409282836, 135.54653896326764, 153.1039012568903, 0.0015363859830238224, 0.0012251147328255737, 0.0012852207978409854, 0.0007899234465863964]",Seated_Pose_129.jpg,incorrect
"[160.07415916469097, 175.43515303498114, 171.33331912499085, 153.36308693550495, 82.22748305025438, 97.6755871548702, 121.19851949683118, 105.22521018330632, 0.0016350449133851871, 0.0011618951209873699, 0.0019622373424576104, 0.002541548397808716]",Seated_Pose_13.jpg,incorrect
"[52.381811350026695, 56.084921737955256, 27.489400833718623, 39.91592980945136, 143.0879020743197, 153.91599034881293, 169.62405206809743, 157.80275400851306, 0.0012076325708650529, 0.0007298191143731892, 0.0017632826566522635, 0.001029951077788604]",Seated_Pose_130.jpg,incorrect
"[177.01991738306688, 176.96516081011134, 176.79015374730145, 173.72267139387984, 43.03336623930031, 54.882022386439324, 149.33202259052507, 150.0303578767565, 0.0007563591920827985, 0.0005021607599426256, 0.0006913256671347954, 0.0010124613673126285]",Seated_Pose_131.jpg,correct
"[143.59247421842196, 142.2395829537003, 176.51872286034398, 165.6459762387985, 57.86839840344654, 16.569106271605204, 120.29671899256715, 151.473414589863, 0.0012907141192046835, 0.0008830867846952993, 0.0007096793753132966, 0.0016989339298843387]",Seated_Pose_132.jpg,correct
"[21.436362583135413, 62.76463357048731, 26.044201799435427, 66.90960835238731, 136.6815024183571, 154.79364504711796, 163.69754725676876, 133.62151881151644, 0.000524276029072098, 0.00013818782352224956, 0.0011169314790664792, 0.0006462523513209907]",Seated_Pose_133.jpg,incorrect
"[158.01008962308134, 147.60477882852712, 60.28004285447923, 48.59364121101102, 92.61508208919811, 42.50250274079796, nan, nan, 0.0020807690994929023, 0.00022804262815405888, 0.0020013079852534404, 0.0005803546149494466]",Seated_Pose_134.jpg,incorrect
"[160.38348024056958, 170.31806684742517, 164.88671372825132, 130.29109256157463, 95.71176800312938, 121.33978081901037, 100.54523313993076, 94.22669442562224, 0.0018683432930537238, 0.0007373552842366112, 0.0014053081965001216, 0.0021275907202402797]",Seated_Pose_135.jpg,correct
"[151.44628573523548, 165.0551550661744, 165.76799120968928, 166.41862434610627, 2.6121973854701444, 4.494933956978968, 168.884132093408, 128.03149464664185, 0.001884295490749613, 0.0016783382636350913, 0.0017174678229744218, 0.0032666238986963254]",Seated_Pose_139.jpg,correct
"[175.67944003439274, 155.80999459826816, 161.68467267346645, 163.57725604585863, 62.211201383649865, 70.6951794048559, 147.59017336472198, 128.05391753392016, 0.0016527987884336374, 0.0009508941259279034, 0.0011029635797860256, 0.0018454583655101895]",Seated_Pose_14.jpg,correct
"[149.63894412822313, 162.59520337470474, 127.71899976655185, 126.25143292505125, 80.54606103318629, 123.42075806704803, 177.9147065194011, 144.78976257703138, 0.002530866780045716, 0.0008024734615858282, 0.0018752885738986993, 0.002418458098297756]",Seated_Pose_144.jpg,correct
"[142.99059665264113, 129.65996614513404, 159.3790680828225, 170.10740149749185, 91.01929450106543, 76.14919334961864, 143.84679083797144, 84.32042186230177, 0.0017649002940117614, 0.001553121872169908, 0.0017374699787107248, 0.0029395859857939367]",Seated_Pose_145.jpg,incorrect
"[109.83578478320263, 120.81045920409586, 167.67121306620635, 165.77084536644705, 6.5840829288937925, 11.132363445563106, 157.02438100483988, 152.77367272094241, 0.0014400032326083254, 0.001145931112354984, 0.00140391906201719, 0.0021443087514269247]",Seated_Pose_146.jpg,correct
"[155.3384104810351, 148.9522863033176, 147.51689766056768, 137.58762803042404, 64.89620569235329, 74.0137492554316, 173.42080979595946, 143.15834201100637, 0.0012557591331200382, 0.0009003653602638356, 0.0011808231137434863, 0.0016597774999467893]",Seated_Pose_148.jpg,correct
"[113.23114692026672, 91.45037347938313, 66.23350279169304, 80.59267427145464, 149.48598479226666, 122.5319655608026, 141.38698288526152, 129.1551175913233, 0.0009866606499526055, 0.0005572569477291847, 0.0010061397465067788, 0.0006999598146946987]",Seated_Pose_149.jpg,correct
"[170.4251945390931, 153.21141553574398, 150.92286877516867, 138.95790194399103, 53.01718478412035, 68.53578163782524, 149.5801595699915, 93.92292806628944, 0.001182044074581988, 0.0011040130807382696, 0.0014412937811378395, 0.002248340904652604]",Seated_Pose_151.jpg,correct
"[149.70652674875498, 158.82706184223093, 23.70330530629678, 4.238920080808107, 125.51158652348087, 113.96479725591408, 167.43382637832207, nan, 0.0014861870519753074, 0.00015383449903901155, 0.0018031431841730903, 0.00026743693421117626]",Seated_Pose_152.jpg,incorrect
"[163.5859264999997, 145.55110594763735, 59.34733117788196, 42.02232086464027, 137.90634979235597, 126.57513107230538, nan, nan, 0.0017646341526832052, 0.00022705158858932512, 0.001851262750761338, 0.0004657772699778334]",Seated_Pose_158.jpg,incorrect
"[102.2060975025365, 133.0234007358613, 175.28661594614252, 75.36083767121015, 1.431676712133601, 23.723019632259312, 77.18779271058489, 24.590993021390883, 0.0014956827341923123, 0.0033846608212081382, 0.00206289015434091, 0.0037936273317384327]",Seated_Pose_159.jpg,incorrect
"[139.05218183118816, 151.5254557110189, 166.33593736638915, 174.22434477529302, 39.022619933462586, 9.17364897218663, 141.79364956930195, 151.50389664328776, 0.0007599672282719219, 0.00068029917958308, 0.000998694355490159, 0.0014474644606054796]",Seated_Pose_161.jpg,correct
"[169.20979026304, 158.0100863846127, 162.81996482335995, 178.7808959426292, 112.83914895859922, 130.2221496296134, 142.92603966936863, 100.48784576676351, 0.0015574923572130796, 0.0007581407666517712, 0.0010923627936842864, 0.001693633586532589]",Seated_Pose_163.jpg,correct
"[117.45697632268684, 146.41853859391662, 159.22482991564823, 164.09311088495738, 62.716474993722336, 25.70886323162926, 165.79509471373794, 138.70974508682, 0.0009701900166450235, 0.0007873549098804131, 0.0007358497837976747, 0.0015164467079818234]",Seated_Pose_164.jpg,correct
"[150.583347795828, 116.68879065996221, 159.797173497746, 109.03588474654461, 30.60909983505276, 78.91661764973759, 163.44790105185564, 36.92532178483853, 0.0012045208814752517, 0.0005131361614686619, 0.0008338719848574161, 0.001512395596177893]",Seated_Pose_166.jpg,correct
"[151.83090399830942, 166.63156045445544, 167.96901760106243, 157.41614357885908, 74.61061770987692, 67.27772335555404, 145.97331737740302, 142.34188824084447, 0.0013682919051516175, 0.0008819885989722623, 0.0009995099437621838, 0.0019545324204981833]",Seated_Pose_168.jpg,correct
"[174.0590609536267, 164.8051167591067, 172.83585542425274, 171.4939180554901, 24.246672703745713, 30.0238801962717, 142.39683904371142, 119.0507909644549, 0.0016585605268663547, 0.0010731265527059292, 0.001314276505311784, 0.002110362859985344]",Seated_Pose_169.jpg,incorrect
"[170.40288205530734, 154.08765825119434, 171.9753242913991, 143.78935656557252, 126.44675806276408, 107.95248508184623, 123.4784863953086, 161.16077393293884, 0.0015309499749084701, 0.0009427897475703744, 0.0013530136118825539, 0.0015734532303031037]",Seated_Pose_171.jpg,correct
"[162.31448593983444, 163.55815158010066, 177.0409954245187, 174.59825681769473, 60.961708681159664, 65.39628627232184, 167.9309785700762, 143.27556617920743, 0.0016065478774919932, 0.0010893395666596794, 0.001054323124267524, 0.002128771209504445]",Seated_Pose_172.jpg,incorrect
"[152.8161659026098, 157.98661636911666, 173.56103540100423, 171.95725238316643, 109.31204250161647, 110.88185803120624, 126.04319070497955, 129.72625552127127, 0.0019041099096031439, 0.0009546259478310852, 0.0018605654199006934, 0.0016899800519149927]",Seated_Pose_174.jpg,correct
"[178.3374946197095, 135.51053721310365, 39.05759380748253, 41.66530402351347, 68.55817542263821, 3.7221015041577994, 140.52351816998666, 138.88853510316605, 0.0015717216774677896, 0.0015109852873238688, 0.0011310204343430265, 0.0010891025024014833]",Seated_Pose_178.jpg,correct
"[153.99144877198475, 161.83072637451173, 94.90540028136982, 164.37181110216977, 19.954003659583826, 10.044309791398073, 124.61828352926828, 174.42685694732614, 0.0022830960249926534, 0.0005057685525615059, 0.0008320520396509964, 0.0010456104199995503]",Seated_Pose_18.jpg,correct
"[35.94889968185605, 51.38057249518093, 27.842658101437486, 25.811552971337886, 113.42594251324786, 111.00928064193707, 147.00894839366262, 144.12310939148696, 0.0008828194852540214, 0.0009688945309076852, 0.0009851080779505162, 0.0005050626936111179]",Seated_Pose_181.jpg,correct
"[99.057323976396, 109.04168330594875, 62.29067744343997, 39.30048028401391, 40.22764869508309, 26.737535726552238, nan, nan, 0.0009143086927612605, 0.00018135097321972762, 0.0021640960174365057, 0.00037365475569149984]",Seated_Pose_182.jpg,incorrect
"[170.0169018165424, 175.0539415985384, 178.74702661879795, 178.5092417750499, 23.699967748874517, 44.63796129172626, 141.00949458657297, 140.31834620878422, 0.000837806569975949, 0.0005689450614261651, 0.0006948567607858342, 0.0011200722316397035]",Seated_Pose_186.jpg,correct
"[124.88734928359591, 167.07467540418463, 169.56332025303865, 179.62991036985386, 131.14662413709817, 161.59012984263464, 5.229806149174212, 3.7021311832748616, 0.001876534562170064, 0.0005998064117445504, 0.0012670301597006483, 0.0008016483008724655]",Seated_Pose_187.jpg,incorrect
"[162.42924672398368, 151.24476413546026, 144.5202023528316, 166.06376351733036, 120.53173252724606, 127.40368649327063, 131.49363430808668, 156.72485759334637, 0.0020350499241999767, 0.0009368038962281311, 0.0015879644527786402, 0.0016913476792114403]",Seated_Pose_19.jpg,correct
"[140.19556441332702, 135.530276298196, 4.191535962502246, 24.654060915355974, 123.77075486466309, 178.34322947350773, 163.23968527061405, 95.75308204556167, 0.0021443773651051734, 0.0010802838397265574, 0.0018476252040477157, 0.0005661825840273483]",Seated_Pose_190.jpg,incorrect
"[168.5093890679448, 170.15907051631734, 127.51974042872156, 134.4815539451818, 49.050402522166884, 53.35525932082826, 168.1082814605335, 144.35615734837174, 0.001388193245651796, 0.0009512621468038532, 0.0010965422530450374, 0.001820636810794354]",Seated_Pose_192.jpg,correct
"[136.53723784087802, 147.81783928639362, 27.557119442979474, 19.13793589744231, 16.894026074436592, 6.008160730656232, 123.02064168686556, 125.81693663107997, 0.0016625153087998113, 0.0018173974610388522, 0.0020752162243402065, 0.0008431952672095473]",Seated_Pose_194.jpg,correct
"[131.5959068974143, 124.80850883028128, 174.83096656977312, 174.67573759710774, 14.091008811647328, 16.159514389623507, 161.80712995148969, 142.484229818774, 0.0006823671528245417, 0.0006254495538727772, 0.0007401893277290996, 0.0012190591291407881]",Seated_Pose_196.jpg,correct
"[129.44766387860474, 139.1433735767557, 173.79777684322028, 173.5392669562418, 98.7321481015195, 96.90262350572274, 147.20553990228663, 159.66834336034842, 0.002053957921275061, 0.001830204967129149, 0.001987121940612301, 0.003568419913052088]",Seated_Pose_199.jpg,incorrect
"[135.5451507492451, 112.04341939948013, 179.0982246224637, 158.3895314096721, 4.170160417862422, 68.28623869220618, 106.93379495374123, 168.72305868155607, 0.0014058305660991802, 0.0013936423711259135, 0.0017305912636803587, 0.0027873157291766052]",Seated_Pose_200.jpg,incorrect
"[165.0154645281008, 152.33621187587534, 34.391394664470226, 81.9855479847106, 155.7776418520682, 113.83974526342067, 154.13296274954968, 74.22138514265608, 0.0014538765691186856, 0.0009672995562933436, 0.0014736215455831508, 0.0005645634581053094]",Seated_Pose_201.jpg,correct
"[129.79115549497686, 93.7449411459606, 145.2350364931552, 145.83834569219704, 150.02470018978738, 128.17046147042387, 145.0229643909227, 139.15222460399124, 0.0014483148571087605, 0.0011798271692888562, 0.001583524446015735, 0.0021198210258272705]",Seated_Pose_202.jpg,incorrect
"[167.77550267755112, 164.1180331930623, 177.8896717888849, 171.3780855768732, 87.5191337344011, 80.32491969188276, 138.98715326050302, 133.85277162110955, 0.001500639943373507, 0.0008438836136198531, 0.000986851488081473, 0.0015420780229179881]",Seated_Pose_204.jpg,correct
"[174.1112136099193, 151.6960993610979, 78.38956194359099, 82.7599839364067, 178.02812212728173, 124.46697840007312, 151.64067661090576, 138.7676867582271, 0.0010090916199451572, 0.0004477664043899649, 0.0009202301232326474, 0.000477465690957304]",Seated_Pose_207.jpg,correct
"[168.20565790862756, 172.0892416339839, 168.62039198475733, 178.693062082375, 99.06385603955081, 92.91086654070405, 178.98435444789502, 160.41252689057202, 0.0016946660131025061, 0.0011704078821425344, 0.0016066840709867147, 0.0024763320366457736]",Seated_Pose_208.jpg,correct
"[166.8828930806838, 165.16458802216488, 178.18071322721576, 175.62581419381104, 120.30736572058744, 114.14360479300014, 154.33367785651748, 159.99147279333206, 0.0013748724121126266, 0.0008232772897406891, 0.0013571292669864394, 0.0015863705361914865]",Seated_Pose_209.jpg,correct
"[156.112223821566, 153.84677748049657, 157.80469349839495, 179.49257313945637, 159.87772221735986, 119.66350583541053, 112.58717896831644, 134.85815957150567, 0.001725387563501729, 0.0008885999881913526, 0.0017996030430737753, 0.0019377174768979814]",Seated_Pose_210.jpg,correct
"[156.70740970315282, 141.63778392596885, 167.12357905182827, 175.32422769106367, 88.86319387625215, 94.48563094485951, 153.3231956139643, 153.8130524460879, 0.0020836123176245585, 0.0015485683436103953, 0.0018900567528561435, 0.0032249748175552546]",Seated_Pose_211.jpg,correct
"[136.69399732688757, 160.78711646945646, 152.01086188516015, 79.84096130708151, 24.505824949187353, 15.286703053206931, 141.90821991790747, 127.65772382908656, 0.0015718506648622192, 0.00047936512756843497, 0.0014275026793784883, 0.001068419518412181]",Seated_Pose_212.jpg,correct
"[158.74693878919922, 159.47318012350593, 171.23421130483177, 171.2496876248824, 118.54563680976686, 147.68532704714102, 141.170267284866, 136.84083707665332, 0.0012179326073313652, 0.0006043722887914838, 0.0010110564251221545, 0.0013583946633245947]",Seated_Pose_214.jpg,correct
"[101.92464508527634, 119.0447577413281, 148.0394879193907, 143.55523719619447, 22.168566276464777, 18.56173394997962, 138.90941999768455, 143.221035257769, 0.0008923532466580552, 0.001249874060924393, 0.0013229578870177694, 0.0024956796685640884]",Seated_Pose_215.jpg,correct
"[145.03011949115646, 151.83093849372347, 109.96950517670342, 152.26881274478114, 114.26841395249205, 115.17339516937398, 121.1987151303133, 82.97331805559288, 0.0019233434299206827, 0.0011545377315566338, 0.0018670014215471274, 0.001406745323095802]",Seated_Pose_218.jpg,correct
"[107.56117397849592, 173.75362594752445, 76.45859302407658, 109.9740366440202, 88.5977858759824, 147.33012687636423, 152.92334246398946, 48.51713778736843, 0.002322644764028235, 0.0014634474489100195, 0.0017711075594428638, 0.0014590971323370384]",Seated_Pose_219.jpg,incorrect
"[175.95373261351946, 174.659904165309, 174.260287201087, 162.19261950176548, 7.577926023992255, 16.689980271460904, 140.77556793792735, 170.86439583810042, 0.0017733889966558174, 0.0009263929599165175, 0.0010251568870087333, 0.0017816918717640817]",Seated_Pose_22.jpg,correct
"[152.8758395770641, 152.961889271711, 107.49579174768017, 116.54991414078813, 83.75295956973449, 81.45923495834063, 132.43855284935194, 144.98964819740252, 0.002148608746955947, 0.001279241771290662, 0.0018664940044758093, 0.0017572396889828704]",Seated_Pose_220.jpg,correct
"[154.77343902242623, 160.56416422547647, 176.4727388552548, 177.09811167028073, 111.06576782327046, 107.68924149854726, 145.5088326123949, 142.7215026145959, 0.0019895837525586565, 0.001240034082665226, 0.0018864732366022509, 0.0025060079903944077]",Seated_Pose_221.jpg,incorrect
"[82.96863493275066, 87.57337409788472, 60.203700825358794, 173.66403013898142, 163.33657772049187, 121.19218984873676, 137.133943381214, 30.600203979626496, 0.0008738985799907762, 0.0007261042038110663, 0.0010757137825656838, 0.0007145846947221827]",Seated_Pose_222.jpg,incorrect
"[156.37133917445095, 168.88866763519908, 177.34776962827797, 168.8502855836545, 115.22144902681744, 103.80936661025075, 148.3199133540755, 173.19712839690905, 0.001273748239739066, 0.0008155688566303646, 0.0012137154736817071, 0.0016121287659530683]",Seated_Pose_223.jpg,correct
"[19.88546238681696, 36.19572937141734, 5.994281021237752, 35.948940532214706, 173.53705703017386, 178.03845317867038, 142.5558977831128, 138.99437242529714, 0.00032526947901922044, 0.0009424395841219623, 0.0017372240587938531, 0.00044552428560183237]",Seated_Pose_224.jpg,incorrect
"[176.12449730982019, 177.17492049635916, 179.0818703737226, 166.65634268727027, 85.90385249941708, 82.30267621057587, 151.0334172166497, 149.17206760650703, 0.0017690266592585266, 0.0012194671900789221, 0.0015379036183136455, 0.0021208269309823937]",Seated_Pose_226.jpg,correct
"[156.03683242833392, 160.9547528187891, 155.41526233718284, 165.38718768019143, 122.20740929424495, 110.35788383337871, 144.5683244488657, 103.42532522285067, 0.0015477768165405637, 0.001009048895164292, 0.0016335288164980425, 0.001966364391094943]",Seated_Pose_228.jpg,correct
"[179.3085368354677, 164.09758769917562, 175.48637708576115, 171.29845326810835, 20.224606907069667, 37.60577098492705, 153.69452889336378, 156.85324219210003, 0.0014817306038762909, 0.0014059726285818338, 0.0015204724623997733, 0.00288604264185174]",Seated_Pose_23.jpg,incorrect
"[169.19569663202225, 165.77792738803092, 172.5427397050367, 175.367196465433, 123.71693893651518, 120.2812848860267, 150.73386746316396, 155.34809152576958, 0.0014867325884579206, 0.0009620210054107246, 0.0013814312312476656, 0.0016085701528239925]",Seated_Pose_230.jpg,correct
"[104.00724251992516, 95.82898433261516, 128.9597775500962, 65.07347473879875, 109.13302388066249, 134.74897208328036, 110.51083665711022, 172.59208704711094, 0.0016668108586866395, 0.0010526311334112719, 0.0015170525322855807, 0.0015339730954785677]",Seated_Pose_233.jpg,incorrect
"[95.79536372126614, 86.20933134339006, nan, nan, 64.10605664638925, 30.898860563789686, nan, nan, 0.0021791534986417044, 0.0, 0.0025108759724796013, 0.0]",Seated_Pose_234.jpg,incorrect
"[106.21119467577374, 120.6993577370829, 170.33580084989148, 148.69947894315854, 3.127545018763375, 2.894987054068161, 133.10990474613308, 60.11482706342562, 0.0012608054347770193, 0.0014652661321880624, 0.0016670436218750005, 0.0024393968748008844]",Seated_Pose_237.jpg,incorrect
"[162.86688553635184, 20.67054507055495, nan, nan, 160.45684310834085, 144.20303855293142, nan, nan, 0.001429326646148937, 0.0, 0.0008448143062189009, 0.0]",Seated_Pose_239.jpg,incorrect
"[7.316835633200065, 16.710939889240194, 157.37779576664806, 179.12473239595303, 154.08462264631348, 138.98604043183317, nan, nan, 0.0003912653433205858, 0.001520328309430749, 0.0027780182264260304, 0.0047189698960163695]",Seated_Pose_240.jpg,incorrect
"[123.52085309143045, 136.49897598164046, 167.4232467541021, 161.93410562812588, 24.984506100869968, 1.082005433762647, 153.8172021083411, 166.4973422692731, 0.0009945095632434473, 0.0008040587466138778, 0.0008661002687000719, 0.0017685510398770617]",Seated_Pose_241.jpg,correct
"[92.11027707493363, 68.28840806505004, 106.92725159257242, 111.807385465355, 151.0764745319066, 168.69585789558786, 165.8074359209752, 146.81127713702335, 0.0015657775513853928, 0.001692771273303952, 0.0014652085511332085, 0.002720514080138801]",Seated_Pose_242.jpg,incorrect
"[173.88331722191253, 169.54502864429801, 77.58643306414734, 84.79108349083351, 55.093111986501974, 51.621588607759726, 92.85394226634861, 140.484137091739, 0.0014631102569985445, 0.0014461652972434296, 0.0003667928622634471, 0.001412670923674285]",Seated_Pose_245.jpg,correct
"[42.345958898671405, 99.01990713364253, 81.82804060475851, 125.60844209743628, 141.88721520118446, 124.62436060172189, 132.24578297067373, 127.33075786943478, 0.0007195871292468301, 0.00035220889329402795, 0.0011836642037415636, 0.0007076720031116262]",Seated_Pose_247.jpg,correct
"[158.40378970713502, 178.8631369278317, 167.64204394726434, 177.9892302734721, 117.35486198622084, 111.71861207354486, 103.71168451535723, 134.14900949503348, 0.0017636867149738924, 0.0011398137833219264, 0.0019002476185054234, 0.002084504574680688]",Seated_Pose_248.jpg,incorrect
"[121.5060947590066, 131.30768418095033, 179.0817962469468, 167.7177760550659, 0.5219137457961577, 6.50621216668665, 141.42215827070805, 142.72158451835824, 0.001928947726987212, 0.0016323849735949676, 0.0016135811304913853, 0.0032101414331914126]",Seated_Pose_249.jpg,correct
"[160.16233856833475, 163.49002795390174, 139.41234003942338, 142.13297873889928, 103.17128620979508, 130.73058704919288, 156.99855314692792, 128.0152093419314, 0.0018707032701466668, 0.0008139502176937712, 0.0014891033250626383, 0.0019204354098169044]",Seated_Pose_250.jpg,correct
"[158.26450714824205, 105.67543391572536, 152.30203261443782, 163.01040543415846, 163.12177483890164, 131.53720921437431, 142.969943499141, 144.27923377469227, 0.0015995106359972975, 0.000706298481402755, 0.001425464557345086, 0.0014069874033597744]",Seated_Pose_251.jpg,correct
"[108.69779882800839, 118.50973519142792, 103.34130823433482, 43.454138928595256, 102.870320551836, 106.95649204245397, 91.1329514670684, 124.77549912353362, 0.0008285936739151419, 0.0007142925112134665, 0.000680115941690752, 0.000924639586947774]",Seated_Pose_252.jpg,correct
"[144.01497823415622, 139.3525786143374, 174.78929325886304, 166.75927947899575, 22.71094111052192, 38.250209020870436, 142.67062256655382, 158.84243298855625, 0.0013902967158255525, 0.0014204567163108718, 0.0015484494656796556, 0.0027190848301529946]",Seated_Pose_253.jpg,correct
"[50.619449756238744, 129.21903803390538, 130.55151975965316, 126.44971581493553, 8.904191407418068, 34.37528664070531, 60.54295381087057, 88.42686010969416, 0.0011838588001031344, 0.0005196877257111319, 0.0012915851880539143, 0.0006075302261197269]",Seated_Pose_256.jpg,correct
"[101.40304792036311, 113.21291488590582, 38.95861787799272, 74.53560252676928, 100.81683144426081, 105.09338726975118, 165.87469213812614, 147.47050637817398, 0.0007019407389673372, 0.0008825011880363158, 0.0007778092521960359, 0.0005796703606330853]",Seated_Pose_258.jpg,correct
"[94.92868647929653, 103.18845460001994, 178.0209395717316, 171.22218025330747, 15.398649860645465, 16.39658099299394, 151.00739281578944, 151.22934019997356, 0.0007681024207980505, 0.0007728272534636234, 0.0008999811811944805, 0.0014567111383082664]",Seated_Pose_259.jpg,correct
"[45.65826342739753, 54.51084933542413, 87.76628636696834, 71.98465564121179, 125.26020516599942, 144.71457158581634, 176.9385881114754, 155.90797523169, 0.0005861382132849976, 0.0003176387625456341, 0.000584292985399151, 0.00040126722808095806]",Seated_Pose_26.jpg,incorrect
"[98.79396101942525, 29.06560348806774, 79.74561717374357, 16.2676834356366, 93.81387291058628, 173.70393915897134, 128.152181604608, 143.203830252063, 0.0017282807835628528, 0.0011733131977145015, 0.002046829053020094, 0.0018920901279188928]",Seated_Pose_260.jpg,incorrect
"[107.49740405838622, 146.942633549463, 71.90661545376027, 142.90854857459348, 31.915271407149206, 21.77846948065074, nan, nan, 0.0012571204044786808, 0.0013375032973394793, 0.00145984786451309, 0.0013709739958184457]",Seated_Pose_261.jpg,incorrect
"[164.9221594747412, 137.875794327906, 173.74931941643152, 166.8240018204757, 124.53572250334791, 125.51180891873052, 145.94367152381875, 29.653355777859026, 0.0008892572136123536, 0.0009750402493251943, 0.0013302234087651528, 0.0024402437222072297]",Seated_Pose_262.jpg,correct
"[169.90774589722938, 169.40018725228583, 139.28980641294962, 70.01146904116463, 124.0727256096841, 119.48604234667499, 53.717079508525956, 136.43284949522874, 0.0012134829474379756, 0.0006995955974102983, 0.0009502457609475285, 0.0007918026167423465]",Seated_Pose_263.jpg,correct
