Feature_Vector,Image,Label
"[177.798109054731, 176.53088935172093, 125.62624352984925, 164.67986729228906, 9.412909379694213, 8.45492606491859, 146.69015125682628, 159.2517186880296, 0.00108845078079132, 0.0005968227934861344, 0.001020272769082164, 0.0012571566023140456]",Warrior_Pose_112.jpg,correct
"[162.40017296842674, 162.61979075310518, 161.11577276162453, 87.03712618880407, 18.40487371322073, 11.753920920866596, 165.6461043572926, 142.23986671645287, 0.0011465573169197514, 0.0008066716753552194, 0.001122515487090584, 0.0014135082594333517]",Warrior_Pose_113.jpg,correct
"[175.56934917175457, 168.35552161361565, 89.18418045979072, 175.82204039917036, 11.892053888499559, 5.8460379708106744, 145.93634489202742, 176.24780741880807, 0.0007822764805288042, 0.0006449936623742861, 0.0008116961680369845, 0.0008913302778110465]",Warrior_Pose_114.jpg,correct
"[153.85303948622484, 148.05491294335127, 86.78932877811522, 171.44969942165167, 62.24923817022266, 64.47961040306669, 139.6296293067777, 176.61730380084848, 0.0008395127511752706, 0.0008349504951211739, 0.000879762613816912, 0.0010523308527707026]",Warrior_Pose_116.jpg,correct
"[173.2607011311556, 176.32279726498746, 177.18968415656965, 173.39634189097208, 36.45093755576333, 8.870378672452404, 147.173946694083, 154.9466351917229, 0.00041201098667334153, 0.0003892745317312995, 0.0008070267093846807, 0.0005943619130932658]",Warrior_Pose_117.jpg,correct
"[178.13135528908435, 176.54436457671792, 124.5706106403391, 165.12706861216836, 14.682560248695173, 6.295788533993436, 154.28119285089917, 153.66393995788744, 0.0011506219702046188, 0.0008324641419584563, 0.0012118384457708237, 0.0015502049865290838]",Warrior_Pose_118.jpg,correct
"[179.91307338473416, 177.1709164838248, 161.07799630883252, 124.7254161693863, 15.364086985785116, 19.065020719285076, 155.00175655834596, 150.71512549114283, 0.0009015962535043541, 0.0005538926480520832, 0.000998546885711226, 0.0011727538651981945]",Warrior_Pose_119.jpg,correct
"[163.544033365388, 164.1526201162679, 141.10154731470968, 81.00173113671046, 37.93131896095033, 31.764747097585015, 60.65587528913511, 170.32662127733556, 0.0012781462363238114, 0.00020453133005990417, 0.0011347636154131963, 0.00025881506259669516]",Warrior_Pose_12.jpg,correct
"[170.33076164405483, 172.86288097305658, 112.42378922023026, 171.97317860029239, 30.076837732170727, 19.325065473417876, 156.0884222346033, 152.93888317831528, 0.0010677210508638851, 0.0004794616624088523, 0.0009863024498264507, 0.0009260419301327749]",Warrior_Pose_120.jpg,correct
"[134.31213759759865, 131.83905095416506, 103.30201110902388, 176.5675240610928, 24.256507272749246, 26.51574850385447, 147.75477435127618, 166.82392482272314, 0.0010049426508368662, 0.001038983850169544, 0.001121861779420175, 0.001402168706698046]",Warrior_Pose_121.jpg,correct
"[152.75610796089433, 167.60226536978843, 166.96660633069732, 157.18102158645559, 40.31950601701555, 20.37636973985438, 151.57215206822434, 174.23949762402802, 0.0009419791305313297, 0.0005048095151710796, 0.0009794288666141568, 0.0011936655383550326]",Warrior_Pose_123.jpg,correct
"[139.08111075713262, 170.00186321825737, 162.54446396159395, 110.41240139112166, 17.4854406530307, 21.67303623041353, 160.25255772405288, 139.53409115128088, 0.00028921928358472646, 0.0004595323693430284, 0.001009095188923391, 0.0013954236263559168]",Warrior_Pose_124.jpg,correct
"[176.08576596461117, 171.70024373347707, 134.06062606726508, 144.9159969998813, 17.246996624039756, 14.342224306393275, 149.4907974146747, 48.012097005055864, 0.001101126390443249, 0.0003833442509968013, 0.001150756325470223, 0.0010551141514092918]",Warrior_Pose_125.jpg,correct
"[177.27138705796233, 178.22507998194632, 174.2107724652775, 130.51453815460812, 19.44397738874449, 17.785889506287273, 161.96410101473305, 141.91683404000528, 0.0011214591805357233, 0.0007012067860242311, 0.001192930343274019, 0.0014276882563129963]",Warrior_Pose_127.jpg,correct
"[149.2717693109383, 156.42522077505407, 109.3235083543792, 171.36504849255834, 29.445839623533143, 39.79163470446654, 139.93232769752862, 124.73484288316178, 0.0007040066314645877, 0.0008106027023596378, 0.0008077914644368957, 0.0012182551369386391]",Warrior_Pose_128.jpg,correct
"[174.66222716227264, 176.31564557270255, 107.12688496242001, 173.62551235762447, 17.358893871680642, 7.172228683380453, 151.6680126351336, 155.31694786680248, 0.001297934834511119, 0.0006915830964239341, 0.0011731930375321704, 0.001241940386965664]",Warrior_Pose_129.jpg,correct
"[173.90260435076976, 175.83094215885137, 163.37444940747494, 99.01242425982544, 41.10958520808075, 32.661039877129404, 164.9776025105742, 153.32545645661875, 0.0010902866073576472, 0.000867987628133214, 0.0010314005651574309, 0.0014702577494243696]",Warrior_Pose_13.jpg,correct
"[163.42148430879445, 171.48774875264422, 172.92979615748413, 129.67494692645403, 17.43937994579989, 16.892460483620855, 166.73839486081198, 141.63500295664915, 0.0010539311515590012, 0.0007747598677080934, 0.0010574036714721328, 0.0014573824832883853]",Warrior_Pose_130.jpg,correct
"[154.98099234567593, 153.93881508926023, 144.56065887801068, 130.21308647739488, 20.721966693760603, 14.981615665673527, 142.0991486107775, 150.76706444321306, 0.0011129714824094853, 0.0004889504345902063, 0.0011979896940503404, 0.0012318339122939926]",Warrior_Pose_131.jpg,correct
"[166.7824802329576, 162.03428848056956, 118.83856981829838, 164.07846832252773, 39.34278847124559, 32.66398870577655, 142.65184126480173, 178.97549270010924, 0.0006432985597067288, 0.0005291202422418815, 0.0008415910386540238, 0.0009061624487406806]",Warrior_Pose_132.jpg,correct
"[145.21780129113858, 159.7752348726966, 129.2043313689728, 148.8813710998552, 42.06930537614062, 24.83640236636482, 145.6668701465664, 145.0567356815942, 0.0008704241055032327, 0.0005443479144346076, 0.0009506204962446765, 0.0007836336094771717]",Warrior_Pose_134.jpg,correct
"[174.33229250151734, 147.04936102374356, 64.56267316742309, 1.021152515815243, 42.56287271307066, 30.06094163034438, nan, nan, 0.001144802006934623, 0.00011695396475031032, 0.002308898231979504, 0.00030898235149143255]",Warrior_Pose_135.jpg,incorrect
"[179.01850428426292, 163.08348040011356, 100.78260252265962, 179.20063746294696, 22.985333780723543, 6.27103556726713, 153.37461530172163, 179.1448891916046, 0.0010333193092750411, 0.00075781422534831, 0.001113715860029274, 0.0010922937360974914]",Warrior_Pose_136.jpg,correct
"[128.01614246727314, 141.77929742450277, 134.87178530829576, 136.31717474492194, 64.11586220470531, 29.035955659210597, 117.9489547788342, 159.78525427324166, 0.0011744976387332141, 0.0007393294953065185, 0.0011723419820245044, 0.0009202772729295915]",Warrior_Pose_137.jpg,correct
"[158.7033706879128, 158.81703753626715, 139.6570593481906, 106.7118078247615, 24.073118371701383, 20.271104621765176, 160.0587187920694, 136.93774292964062, 0.0008473319935635784, 0.0005721939523228052, 0.0008172637911057479, 0.0010420005803150102]",Warrior_Pose_138.jpg,correct
"[179.18850736901473, 169.09161055689356, 158.8702415349169, 103.25041845120798, 79.25396435083633, 20.21551983807004, 133.74586405501068, 145.37319262762142, 0.00068636739934683, 0.0006177431629379923, 0.0008561780681365131, 0.0011596296253808718]",Warrior_Pose_139.jpg,correct
"[173.5877226926774, 179.31543756760894, 126.18683258449443, 163.71474218732376, 38.72587714158966, 10.988430751313564, 146.99419969251366, 168.362698689204, 0.0013308602578661444, 0.000721068161098733, 0.0011177935428299257, 0.0014528120290699504]",Warrior_Pose_14.jpg,correct
"[165.6927123108314, 166.94499580415027, 162.42455566076939, 123.18076620697694, 14.547613466087254, 12.933452891393452, 167.79829837528817, 151.5210009964217, 0.0009049321948646109, 0.0007054206574109381, 0.0011329519886241037, 0.0015247661383332373]",Warrior_Pose_141.jpg,correct
"[111.69502756909502, 170.68511746460592, 111.72329007898773, 163.88329479017003, 25.32928579165795, 175.0455963473098, 151.73612541096125, 150.48549680228462, 0.00017151924958405302, 0.000557975713205837, 0.0009170199528375846, 0.0010150979698544617]",Warrior_Pose_142.jpg,correct
"[159.8293295801918, 152.10325263013115, 138.71055780056093, 178.79925883397317, 11.935799585020215, 21.48902694479902, 147.90504980991432, 155.6613867590658, 0.0007521090200871981, 0.0008007575999066051, 0.0007915489334960022, 0.0013860223233750832]",Warrior_Pose_15.jpg,correct
"[172.44569823256128, 171.3800394428279, 117.02527574171359, 179.8415504604845, 22.023104438219026, 32.70257450598919, 145.32682282210396, 143.3728558818269, 0.001059029877196525, 0.0007136399462327253, 0.0011780584884571754, 0.0014557855459659034]",Warrior_Pose_16.jpg,correct
"[164.65569376810268, 132.57285242013074, 155.67034734667985, 17.246324956509973, 129.4984811876375, 173.77968572977096, nan, nan, 0.0009876618881954644, 4.0276155074728244e-05, 0.0018613114729172542, 0.00035348444988718045]",Warrior_Pose_17.jpg,incorrect
"[173.66720467198422, 168.16527104391983, 103.62243866466655, 163.93976260015182, 6.6140297500805465, 10.230176374537812, 158.39133036796352, 49.26518075035902, 0.001030216382295105, 0.0006607670242637723, 0.0010411868546644, 0.0010922474769298033]",Warrior_Pose_18.jpg,correct
"[168.0008146393496, 38.47996122327965, 155.13774189562807, 158.72825700442854, 102.5223943682265, 166.14526542267902, 171.79654219879882, 132.74919271539895, 0.00025677593083263547, 0.0005099708878435753, 0.0008393881472632995, 0.0009952157870058468]",Warrior_Pose_19.jpg,correct
"[174.42690365031623, 179.8128110007793, 150.68994796804265, 102.0163024977839, 42.35222919063293, 29.297641995171674, 158.95719212882457, 144.76960035396812, 0.0010945800064627324, 0.0004838506396365378, 0.001053860077735065, 0.0013142400926731209]",Warrior_Pose_2.jpg,correct
"[175.08817185002312, 175.12329327984662, 173.8668646627669, 100.97381419810992, 6.8190850842166615, 15.523615215527974, 168.5148482602565, 146.2261901422558, 0.0010467403451141022, 0.0008750349649743085, 0.0011066219769157843, 0.001679368405196234]",Warrior_Pose_20.jpg,correct
"[176.28342240677546, 144.35693388777432, 88.8942205570738, 13.88247290345946, 2.1685481038666286, 21.72095098663376, nan, nan, 0.0014639258072810153, 0.00021758497847781317, 0.0033393428908601113, 0.0003436918796263421]",Warrior_Pose_21.jpg,incorrect
"[161.58266900319728, 163.08762204103456, 171.3580579844608, 96.09748106100467, 20.187189237975364, 14.926279261138836, 154.11376536639432, 155.2776485075949, 0.0006853571824056139, 0.0005252947149822729, 0.0007354939147725913, 0.0010775466302243243]",Warrior_Pose_22.jpg,correct
"[166.64915489221787, 168.404969365021, 169.58742651533336, 115.6932813870718, 25.03182351576271, 26.654804642005505, 166.31110061726795, 158.58651935781074, 0.0009671455324019993, 0.0007978509559116458, 0.0011371271943419624, 0.0015431394686191684]",Warrior_Pose_23.jpg,correct
"[176.40318448882323, 148.68542379317554, 168.97826960912894, 115.61320747581868, 25.586204590244897, 67.23531907949277, 157.53686843989982, 145.79850675090563, 0.0006161666550295741, 0.0004694821934615665, 0.0005713414809321242, 0.000931314710172729]",Warrior_Pose_24.jpg,correct
"[175.48871867627284, 139.41518738007304, 165.76860128608945, 112.26702727374227, 22.45736193402519, 42.97364039469796, 141.6257201934806, 143.22063568309062, 0.00092018769764151, 0.0008598446220661052, 0.0010811797135072989, 0.001633642599026637]",Warrior_Pose_25.jpg,correct
"[122.28499619121953, 127.72732365215644, 172.54257870317642, 148.95816429721737, 77.20738256284156, 106.12360709769692, 166.46557297126915, 169.84723167709242, 0.0001655103047206655, 0.0001976424692547511, 0.00032134696134118783, 0.0005253098199498459]",Warrior_Pose_26.jpg,correct
"[163.37635422522985, 167.50010541409083, 176.89576626375768, 116.04099653314641, 26.242241572631404, 20.469058588816566, 140.34040929213225, 154.97664600640869, 0.0010562557491894371, 0.0008059395785122104, 0.001184927239201531, 0.001598302257653825]",Warrior_Pose_27.jpg,correct
"[174.33168978662258, 173.92445651083844, 161.98384782509174, 146.81890299125337, 19.3580325989394, 168.89905442075383, 146.69203801770246, 63.39736779344481, 0.0011684215021956442, 0.0006335669350332619, 0.0010376779569530648, 0.0012847504463431897]",Warrior_Pose_28.jpg,correct
"[154.5815131345385, 7.914118587581274, 147.97699657267944, 175.21242336323618, 6.075589173786486, 1.0168017750259855, 49.7745670651101, 39.40286625808136, 0.0011389227911698233, 0.0008153325052721277, 0.001972432827984879, 0.0010475477396308195]",Warrior_Pose_29.jpg,correct
"[176.9053569190684, 178.4182219609515, 172.90000680086504, 133.4859098779003, 15.900262826732268, 22.651873321424276, 161.5987240906344, 164.03027570536207, 0.0010398147068080032, 0.0006976740079821312, 0.0009581836046967568, 0.001335963174111677]",Warrior_Pose_3.jpg,correct
"[168.3556958549764, 173.35051258526997, 100.371463389854, 173.76921497479847, 12.4467593763614, 12.127912717736393, 148.21354872936874, 164.57306730013968, 0.0008833387106128575, 0.0005941072081341653, 0.001000749506103346, 0.0010779466026572132]",Warrior_Pose_30.jpg,correct
"[168.76184425525312, 156.95961806238168, 179.55193476745305, 109.13424370097077, 12.811929011596721, 21.16645867566277, 170.65400088467953, 132.6912871113812, 0.0012792828599106716, 0.000985581194405292, 0.0011821486412901432, 0.0018810542991069734]",Warrior_Pose_31.jpg,correct
"[168.5597474881646, 160.61362476443387, 120.39481499548455, 178.05160635695398, 12.046387437670775, 12.213828284483503, 140.41662413963215, 147.8066110345871, 0.001004843809855138, 0.0007482213673406012, 0.0011131430032321975, 0.0014164137597443966]",Warrior_Pose_32.jpg,correct
"[172.96750015234417, 178.41036456080573, 100.254702429908, 175.9034683003403, 36.776056369700754, 44.42725788464464, 142.35878399455353, 154.00161107866782, 0.0008947786329902654, 0.000926809182284348, 0.0007908427401442337, 0.0011992515307803473]",Warrior_Pose_34.jpg,correct
"[172.24865829674079, 143.9547328073618, 118.35822694630973, 179.5727804589623, 23.804119728119137, 32.81756405574279, 138.29930578203772, 164.14033379480483, 0.0009583345516525034, 0.0006982897894511022, 0.0009310029633332468, 0.001037476694161607]",Warrior_Pose_35.jpg,correct
"[168.50206173552434, 171.07065971476152, 79.97127596672776, 80.50662788732585, 103.80631516619692, 124.61664091844405, 78.37971283668168, nan, 0.0006370613190140231, 8.346504654976804e-05, 0.0011357503615094069, 0.0002724970585634302]",Warrior_Pose_36.jpg,incorrect
"[152.71866484343772, 168.49343994490738, 154.6381409962871, 92.49894064743118, 25.09145293175721, 5.801292201142186, 152.10944611673497, 112.72108168013642, 0.000769304244178809, 0.000860796975767799, 0.0010903522601479535, 0.0019533233635972615]",Warrior_Pose_39.jpg,correct
"[85.63324076001548, 173.91458381929675, 134.1144542147323, 164.9100832675889, 86.25642621763674, 24.177820335910024, 157.14960595541942, 162.45777264721704, 9.144199183699992e-05, 0.0003820567650234488, 0.0007717176809111322, 0.0007074797542043154]",Warrior_Pose_4.jpg,correct
"[176.74160763711004, 175.80766018195857, 162.55351142093684, 85.94440464617563, 6.278353100947538, 17.968570558559993, 118.50207363528281, 148.02485164082194, 0.0011115094071800823, 0.0006030589034735484, 0.0010092669070102419, 0.001182177919941002]",Warrior_Pose_40.jpg,correct
"[177.30374659906175, 174.22546128929267, 143.4063814495215, 107.53585127355369, 36.38419607302042, 25.673087684158542, 149.04746969727455, 149.4858825633044, 0.0010309313819896458, 0.0007755515459992965, 0.0009100742230595903, 0.0013800465988839056]",Warrior_Pose_41.jpg,correct
"[163.84228226981878, 153.87952549836237, 59.02812767237729, 101.88715312232553, 60.056921778021646, 47.41873557800225, nan, nan, 0.0009211656591326382, 9.577031939818879e-05, 0.001264192656101258, 0.00028592315272386843]",Warrior_Pose_42.jpg,incorrect
"[173.32397180548804, 168.40675829137058, 163.28686802103613, 74.06325516074162, 5.389096560420086, 27.688809469385504, 170.35922772838532, 153.11753488088843, 0.0004946546086351176, 0.0004996899475054848, 0.0006241858870736424, 0.0010096505606381]",Warrior_Pose_43.jpg,correct
"[176.02120639593142, 177.88258406202436, 147.9594407682294, 151.55559317103769, 33.22998797179867, 27.18063645708339, 138.57225005145412, 53.009759070590164, 0.0007491300025130342, 0.0004370040885383047, 0.0009240300365025867, 0.0009203160084692104]",Warrior_Pose_44.jpg,correct
"[173.5128059013417, 166.63009226899038, 84.28007340114891, 158.61937855456736, 11.462569233100377, 7.760638231318603, 142.82648544882568, 162.24614836330525, 0.0010611512027230944, 0.0007577557470372303, 0.0010605450882373742, 0.0010341478987241116]",Warrior_Pose_45.jpg,correct
"[160.7542698648008, 169.38008662792174, 172.66807989490533, 90.74388960910387, 29.580088727210637, 31.061473741582848, 173.7537087003704, 157.3729304749434, 0.0009477007239310487, 0.0008086482260212265, 0.001069137323845965, 0.0015131579223137076]",Warrior_Pose_46.jpg,correct
"[178.31456045727307, 176.95834159785235, 94.62160896051086, 157.07213109372543, 27.951190638157748, 26.67281315255228, 151.45469693412855, 161.00116790732466, 0.0010217404391941946, 0.0006958825215618784, 0.0012600792268151041, 0.001351307779234669]",Warrior_Pose_47.jpg,correct
"[120.73412946037716, 174.84373872143547, 80.86820220155911, 168.96912546532405, 109.53500002675763, 9.680286962434385, 150.29870279606297, 157.36947187904565, 0.00041358611166270514, 0.0009327353869929799, 0.0012422377507924113, 0.0012360626663660461]",Warrior_Pose_49.jpg,correct
"[169.36351715679052, 168.50897541513913, 177.453221522874, 120.8780163570194, 85.57296881228292, 15.797045850680295, 149.02888627779365, 140.811939968657, 0.0006087854894328101, 0.0006331700805184847, 0.0010281016253473507, 0.0011879396622251908]",Warrior_Pose_5.jpg,correct
"[154.76807844086358, 150.2891161292492, 179.37461620525005, 118.32620188579092, 5.37587896511409, 37.093923680169425, 176.21913875403018, 135.77024782950545, 0.0010570250147654665, 0.0007748518160859811, 0.0010244993471016435, 0.0015069953313199057]",Warrior_Pose_50.jpg,correct
"[178.45278172706432, 179.3911174114542, 100.10424107200592, 163.41690602245822, 19.285024990857742, 18.217781604966536, 140.24199408447333, 125.55093454788317, 0.0008240728907824668, 0.0004911246143382874, 0.0008104644043520634, 0.0008420592819888617]",Warrior_Pose_51.jpg,correct
"[160.86925747744462, 165.18084986088655, 172.62424629511978, 109.35788717144287, 3.1568943313634588, 4.866046516699328, 159.21176312082855, 135.58930954070325, 0.0009571522483413659, 0.0007379563681453462, 0.001029853896882428, 0.0012908299265255254]",Warrior_Pose_52.jpg,correct
"[156.58970055263833, 163.01370965569512, 171.77057276981816, 90.37489532477241, 40.742198942056206, 40.134233543793655, 171.9356622305585, 160.83820944263593, 0.0009475627451754593, 0.0008245280391489629, 0.0011261400175056344, 0.001523745492993126]",Warrior_Pose_53.jpg,correct
"[172.77477805535722, 171.43032925761113, 178.37495409959809, 139.60682059360124, 8.278355786237144, 7.141041223363095, 176.32105002891635, 154.65196890989006, 0.0010348949569657217, 0.0005651481041566712, 0.001064689380634653, 0.001073664622982661]",Warrior_Pose_54.jpg,correct
"[146.81534561869628, 140.87668753599246, 179.81303995403792, 87.26362004125832, 2.9947152673229196, 35.95020053255193, 173.3785618978731, 151.1490960164695, 0.0010642945935207865, 0.0011525046468133834, 0.0011693869027489818, 0.0022515457072987298]",Warrior_Pose_56.jpg,correct
"[161.20701758172933, 163.60073801907134, 171.1089345519723, 96.71560937297019, 21.888924396101647, 15.910322170479096, 151.83197253410935, 150.50047937464922, 0.0009301257723096202, 0.0007631707213599547, 0.0009759051714263681, 0.001425507010331088]",Warrior_Pose_57.jpg,correct
"[169.11341710398037, 173.4706697262908, 120.6751090837312, 146.0839877459875, 12.94170810890661, 7.09462386218124, 155.42085871331258, 147.4094904249937, 0.0013165191221879793, 0.0005968904431823466, 0.0013336793337869648, 0.0012895625722946773]",Warrior_Pose_58.jpg,correct
"[157.52152190514587, 179.2799448230865, 117.09382740138311, 169.8247884270701, 14.726039071871185, 44.65032329581551, 140.62270844522675, 165.20122864593964, 0.0009865294638676028, 0.0007758599770235795, 0.0010531366278726322, 0.0013255518526879646]",Warrior_Pose_59.jpg,correct
"[134.30128655130218, 129.67277563979223, 157.0181817219655, 87.87167764329538, 18.64160264043051, 10.290778606848178, 159.37154515946855, 136.5075280924136, 0.0006740999314806409, 0.0005464435819826555, 0.0009886738756093218, 0.0011577038462857517]",Warrior_Pose_6.jpg,correct
"[170.40674597644949, 176.20394879349934, 170.65693664160366, 152.89409122966052, 34.43905210135016, 16.55978909690715, 135.04693084384905, 139.9172997365376, 0.0009568976575044704, 0.0004153971110743525, 0.0009811853660800448, 0.0006843083542847947]",Warrior_Pose_60.jpg,correct
"[142.57152321301882, 153.5627948045642, 117.8306909726395, 170.40221416771251, 62.96595713259213, 44.99945916153704, 158.45083538261503, 168.5614653674255, 0.00040306391964912606, 0.0007615768189677877, 0.0008499102227394916, 0.0013197365705343858]",Warrior_Pose_61.jpg,correct
"[151.8043895251787, 178.18489418645615, 131.42625149677397, 168.74994971061426, 5.186989947244496, 49.76584452131305, 139.34526963403792, 173.28514146827425, 0.00048608109220808657, 0.0003442013797583152, 0.0005224970257077449, 0.0006342957816617139]",Warrior_Pose_62.jpg,correct
"[177.21089871584113, 171.84524478628774, 101.5686474538752, 166.77233981319318, 16.108878798625767, 9.421570511209175, 143.9650399437798, 174.5427312779155, 0.0010590053198224593, 0.0008526675735456422, 0.0011590179298803897, 0.0012929072564529882]",Warrior_Pose_63.jpg,correct
"[172.76581314977267, 177.7513593471396, 140.25275173404057, 171.2564010288996, 25.961249317422027, 1.6401655679217668, 142.12393852564816, 174.97787022252618, 0.0011505798083734815, 0.000751463897279509, 0.0010509139678002786, 0.001438188396512391]",Warrior_Pose_64.jpg,correct
"[157.8491127220713, 166.33500050450692, 175.01249170394055, 167.26214835183592, 102.46493042983731, 171.7638819068336, 157.94539880997243, 179.6933940310959, 0.0008099189039092709, 0.0006329294240626006, 0.0005048549449161024, 0.001302354641464535]",Warrior_Pose_65.jpg,correct
"[179.9203790210099, 179.84387254826964, 98.57773923745891, 177.559058101563, 22.03526038030907, 32.744457094228004, 147.62249409329922, 157.50798101985222, 0.0009515191217292212, 0.0006422123128278812, 0.0008326042429963101, 0.0009805488059139978]",Warrior_Pose_66.jpg,correct
"[178.76523121140465, 106.23883005847222, 77.31735903634308, 158.19554398294875, 10.689537722664554, 2.476411219286791, nan, nan, 0.0011478383192208578, 0.00015235871033275175, 0.00223195889490667, 0.0003753361327264248]",Warrior_Pose_68.jpg,incorrect
"[156.02008015107086, 170.64401684265798, 146.29951763187734, 145.73712948847626, 20.685275095969153, 14.45113432466678, 150.28943757470964, 78.87317800343212, 0.000803884299011193, 0.0005929199811646337, 0.0009997973595667166, 0.001220952832739775]",Warrior_Pose_7.jpg,correct
"[170.70329156247243, 166.08950886890113, 126.79017351020208, 165.81747538608974, 14.629789304334725, 17.188580797998277, 156.83989970084028, 162.4440090154492, 0.001117302080379031, 0.0005981293677212207, 0.0011870418480428658, 0.0012130941199570292]",Warrior_Pose_70.jpg,correct
"[169.51627815651955, 179.1358535604149, 101.15893136178943, 138.1268309128314, 21.51705865525628, 29.911888743767648, 162.8051194254985, 154.10987466347646, 0.0010546475470252423, 0.000594630451424544, 0.0011222040730428787, 0.0011307565445455602]",Warrior_Pose_71.jpg,correct
"[173.11238509430504, 166.94422961118423, 105.88408405129465, 166.7358373392724, 5.128880141587248, 3.0887747207613154, 148.04309061732548, 158.27524522325714, 0.001192499671111584, 0.0009686862005339199, 0.0011759886113861717, 0.001446663453685635]",Warrior_Pose_72.jpg,correct
"[165.84223978734337, 128.35908158041062, 108.67779369015145, 170.32635178667084, 31.480081929816652, 4.76600881169161, 154.16324385053738, 172.25361040579824, 0.0010490013450096573, 0.000817627130436266, 0.0010225338615827235, 0.0012718444760163323]",Warrior_Pose_73.jpg,correct
"[171.48367774847415, 166.79892755032128, 113.92741167111627, 156.7074318160898, 9.768532567396615, 12.112465293230846, 140.13583718922487, 158.55667727323325, 0.0006315522516715282, 0.000396220590020776, 0.0006293944106322686, 0.0006562693237243481]",Warrior_Pose_75.jpg,correct
"[156.92330775726677, 155.1605589294332, 105.46184355412967, 177.52188209371897, 52.40746597268517, 58.83207426664876, 143.13201422170917, 144.2490592737552, 0.0008699942828349753, 0.000888533293807851, 0.0009362871877350003, 0.0012984315509672252]",Warrior_Pose_76.jpg,correct
